example_id                                                                                      | status  | run_time        |
./spec/lib/calculated_adjustments_spec.rb[1:1]                                                  | passed  | 0.00114 seconds |
./spec/lib/i18n_spec.rb[1:1]                                                                    | passed  | 0.00143 seconds |
./spec/lib/i18n_spec.rb[1:2]                                                                    | passed  | 0.00148 seconds |
./spec/lib/i18n_spec.rb[1:3]                                                                    | passed  | 0.0014 seconds  |
./spec/lib/i18n_spec.rb[1:4]                                                                    | passed  | 0.00154 seconds |
./spec/lib/i18n_spec.rb[1:5]                                                                    | passed  | 0.00153 seconds |
./spec/lib/i18n_spec.rb[1:6:1:1]                                                                | passed  | 0.00174 seconds |
./spec/lib/i18n_spec.rb[1:6:1:2]                                                                | passed  | 0.00131 seconds |
./spec/lib/i18n_spec.rb[1:6:1:3]                                                                | passed  | 0.00181 seconds |
./spec/lib/i18n_spec.rb[1:6:2:1]                                                                | passed  | 0.00459 seconds |
./spec/lib/i18n_spec.rb[1:6:2:2]                                                                | passed  | 0.00431 seconds |
./spec/lib/search/base_spec.rb[1:1]                                                             | passed  | 0.15645 seconds |
./spec/lib/search/base_spec.rb[1:2:1]                                                           | passed  | 0.24155 seconds |
./spec/lib/search/base_spec.rb[1:3]                                                             | passed  | 0.18964 seconds |
./spec/lib/search/base_spec.rb[1:4]                                                             | passed  | 0.23616 seconds |
./spec/lib/search/base_spec.rb[1:5]                                                             | passed  | 0.1536 seconds  |
./spec/lib/search/base_spec.rb[1:6]                                                             | passed  | 0.1437 seconds  |
./spec/lib/search/base_spec.rb[1:7]                                                             | passed  | 0.13648 seconds |
./spec/lib/search/base_spec.rb[1:8]                                                             | passed  | 0.17322 seconds |
./spec/lib/search/variant_spec.rb[1:1:1]                                                        | passed  | 0.1398 seconds  |
./spec/lib/search/variant_spec.rb[1:1:2]                                                        | passed  | 0.11198 seconds |
./spec/lib/search/variant_spec.rb[1:2:1]                                                        | passed  | 0.13523 seconds |
./spec/lib/search/variant_spec.rb[1:2:2]                                                        | passed  | 0.11332 seconds |
./spec/lib/search/variant_spec.rb[1:2:3]                                                        | passed  | 0.11452 seconds |
./spec/lib/search/variant_spec.rb[1:2:4]                                                        | passed  | 0.11705 seconds |
./spec/lib/search/variant_spec.rb[1:3:1]                                                        | passed  | 0.1737 seconds  |
./spec/lib/search/variant_spec.rb[1:3:2]                                                        | passed  | 0.14105 seconds |
./spec/lib/search/variant_spec.rb[1:3:3]                                                        | passed  | 0.16825 seconds |
./spec/lib/search/variant_spec.rb[1:3:4]                                                        | passed  | 0.11031 seconds |
./spec/lib/search/variant_spec.rb[1:3:5]                                                        | passed  | 0.13357 seconds |
./spec/lib/search/variant_spec.rb[1:3:6]                                                        | passed  | 0.11193 seconds |
./spec/lib/search/variant_spec.rb[1:3:7]                                                        | passed  | 0.12382 seconds |
./spec/lib/search/variant_spec.rb[1:3:8]                                                        | passed  | 0.12275 seconds |
./spec/lib/search/variant_spec.rb[1:3:9]                                                        | passed  | 0.10866 seconds |
./spec/lib/search/variant_spec.rb[1:4:1]                                                        | passed  | 0.17056 seconds |
./spec/lib/search/variant_spec.rb[1:4:2]                                                        | passed  | 0.23572 seconds |
./spec/lib/search/variant_spec.rb[1:4:3]                                                        | passed  | 0.18126 seconds |
./spec/lib/search/variant_spec.rb[1:4:4]                                                        | passed  | 0.18293 seconds |
./spec/lib/search/variant_spec.rb[1:4:5]                                                        | passed  | 0.1958 seconds  |
./spec/lib/search/variant_spec.rb[1:5:1]                                                        | passed  | 0.15815 seconds |
./spec/lib/search/variant_spec.rb[1:6:1:1]                                                      | passed  | 0.1497 seconds  |
./spec/lib/search/variant_spec.rb[1:6:2:1]                                                      | passed  | 0.12673 seconds |
./spec/lib/search/variant_spec.rb[1:7:1]                                                        | passed  | 0.19217 seconds |
./spec/lib/search/variant_spec.rb[1:7:2]                                                        | passed  | 0.25938 seconds |
./spec/lib/spree/core/controller_helpers/auth_spec.rb[1:1:1]                                    | passed  | 0.00612 seconds |
./spec/lib/spree/core/controller_helpers/auth_spec.rb[1:2:1]                                    | passed  | 0.01787 seconds |
./spec/lib/spree/core/controller_helpers/auth_spec.rb[1:2:2]                                    | passed  | 0.00987 seconds |
./spec/lib/spree/core/controller_helpers/auth_spec.rb[1:3:1]                                    | passed  | 0.01898 seconds |
./spec/lib/spree/core/controller_helpers/auth_spec.rb[1:4:1]                                    | passed  | 0.00511 seconds |
./spec/lib/spree/core/controller_helpers/auth_spec.rb[1:5:1]                                    | passed  | 0.01227 seconds |
./spec/lib/spree/core/controller_helpers/auth_spec.rb[1:5:2]                                    | passed  | 0.01239 seconds |
./spec/lib/spree/core/controller_helpers/auth_spec.rb[1:5:3]                                    | passed  | 0.00452 seconds |
./spec/lib/spree/core/controller_helpers/order_spec.rb[1:1:1]                                   | passed  | 0.01443 seconds |
./spec/lib/spree/core/controller_helpers/order_spec.rb[1:1:2]                                   | passed  | 0.03492 seconds |
./spec/lib/spree/core/controller_helpers/order_spec.rb[1:2:1:1]                                 | passed  | 0.03347 seconds |
./spec/lib/spree/core/controller_helpers/order_spec.rb[1:2:2:1]                                 | passed  | 0.02109 seconds |
./spec/lib/spree/core/controller_helpers/order_spec.rb[1:2:2:2]                                 | passed  | 0.02253 seconds |
./spec/lib/spree/core/controller_helpers/order_spec.rb[1:3:1:1]                                 | passed  | 0.03714 seconds |
./spec/lib/spree/core/controller_helpers/order_spec.rb[1:3:2:1]                                 | passed  | 0.03139 seconds |
./spec/lib/spree/core/controller_helpers/order_spec.rb[1:4:1:1]                                 | passed  | 0.0555 seconds  |
./spec/lib/spree/core/controller_helpers/order_spec.rb[1:5:1]                                   | passed  | 0.01092 seconds |
./spec/lib/spree/core/controller_helpers/order_spec.rb[1:6:1]                                   | passed  | 0.01176 seconds |
./spec/lib/spree/core/controller_helpers/payment_parameters_spec.rb[1:1:1]                      | passed  | 0.0142 seconds  |
./spec/lib/spree/core/controller_helpers/payment_parameters_spec.rb[1:1:2:1]                    | passed  | 0.01395 seconds |
./spec/lib/spree/core/controller_helpers/payment_parameters_spec.rb[1:1:3:1]                    | passed  | 0.01291 seconds |
./spec/lib/spree/core/controller_helpers/payment_parameters_spec.rb[1:1:4:1]                    | passed  | 0.01396 seconds |
./spec/lib/spree/core/controller_helpers/payment_parameters_spec.rb[1:1:5:1]                    | passed  | 0.01485 seconds |
./spec/lib/spree/core/controller_helpers/payment_parameters_spec.rb[1:1:6:1]                    | passed  | 0.01946 seconds |
./spec/lib/spree/core/controller_helpers/payment_parameters_spec.rb[1:2:1]                      | passed  | 0.00511 seconds |
./spec/lib/spree/core/controller_helpers/payment_parameters_spec.rb[1:2:2:1]                    | passed  | 0.00456 seconds |
./spec/lib/spree/core/controller_helpers/payment_parameters_spec.rb[1:2:3:1]                    | passed  | 0.00427 seconds |
./spec/lib/spree/core/controller_helpers/payment_parameters_spec.rb[1:2:4:1]                    | passed  | 0.00414 seconds |
./spec/lib/spree/core/controller_helpers/payment_parameters_spec.rb[1:3:1]                      | passed  | 0.21752 seconds |
./spec/lib/spree/core/controller_helpers/search_spec.rb[1:1:1]                                  | passed  | 0.01045 seconds |
./spec/lib/spree/core/controller_helpers/store_spec.rb[1:1:1]                                   | passed  | 0.01176 seconds |
./spec/lib/spree/core/controller_helpers/strong_parameters_spec.rb[1:1:1]                       | passed  | 0.00416 seconds |
./spec/lib/spree/core/controller_helpers/strong_parameters_spec.rb[1:2:1]                       | passed  | 0.00508 seconds |
./spec/lib/spree/core/controller_helpers/strong_parameters_spec.rb[1:3:1]                       | passed  | 0.00451 seconds |
./spec/lib/spree/core/controller_helpers/strong_parameters_spec.rb[1:4:1]                       | passed  | 0.00425 seconds |
./spec/lib/spree/core/controller_helpers/strong_parameters_spec.rb[1:5:1]                       | passed  | 0.00423 seconds |
./spec/lib/spree/core/current_store_spec.rb[1:1:1:1]                                            | passed  | 0.00672 seconds |
./spec/lib/spree/core/current_store_spec.rb[1:1:1:2:1]                                          | passed  | 0.00912 seconds |
./spec/lib/spree/core/current_store_spec.rb[1:1:1:2:2:1]                                        | passed  | 0.01317 seconds |
./spec/lib/spree/core/delegate_belongs_to_spec.rb[1:1:1]                                        | passed  | 0.00645 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:1]                                               | passed  | 0.04984 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:2]                                               | passed  | 0.38243 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:3]                                               | passed  | 0.05886 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:4:1:1:1:1]                                       | passed  | 0.05119 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:4:1:1:2:1]                                       | passed  | 0.06858 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:4:1:2:1]                                         | passed  | 0.07303 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:4:2:1]                                           | passed  | 0.05221 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:5]                                               | passed  | 0.21385 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:6]                                               | passed  | 0.22247 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:7]                                               | passed  | 0.27092 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:8]                                               | passed  | 0.18354 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:9]                                               | passed  | 0.28715 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:10]                                              | passed  | 0.28496 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:11:1]                                            | passed  | 0.10878 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:11:2]                                            | passed  | 0.21503 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:12:1]                                            | passed  | 0.22754 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:13]                                              | passed  | 0.25268 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:14:1]                                            | passed  | 0.08973 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:15:1]                                            | passed  | 0.17161 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:16]                                              | passed  | 0.01892 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:17]                                              | passed  | 0.02019 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:18]                                              | passed  | 0.02653 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:19:1]                                            | passed  | 0.395 seconds   |
./spec/lib/spree/core/importer/order_spec.rb[1:19:2]                                            | passed  | 0.22098 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:19:3]                                            | passed  | 0.3018 seconds  |
./spec/lib/spree/core/importer/order_spec.rb[1:19:4]                                            | passed  | 0.17659 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:19:5:1]                                          | passed  | 0.27074 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:20]                                              | passed  | 0.074 seconds   |
./spec/lib/spree/core/importer/order_spec.rb[1:21]                                              | passed  | 0.27022 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:22]                                              | passed  | 0.14633 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:23]                                              | passed  | 0.10721 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:24]                                              | passed  | 0.11079 seconds |
./spec/lib/spree/core/importer/order_spec.rb[1:25]                                              | passed  | 0.0525 seconds  |
./spec/lib/spree/core/importer/order_spec.rb[1:26:1]                                            | passed  | 0.04601 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:1:1]                                         | passed  | 0.00104 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:1:2]                                         | passed  | 0.00116 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:2:1:1:1]                                     | passed  | 0.00102 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:2:1:1:2]                                     | passed  | 0.00113 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:2:1:2:1]                                     | passed  | 0.00119 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:2:1:2:2]                                     | passed  | 0.00099 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:2:2:1]                                       | passed  | 0.00101 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:2:2:2]                                       | passed  | 0.00114 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:2:2:3]                                       | passed  | 0.00104 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:3:1:1:1:1]                                   | passed  | 0.00204 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:3:1:1:2:1]                                   | passed  | 0.00209 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:3:1:2:1]                                     | passed  | 0.00526 seconds |
./spec/lib/spree/core/role_configuration_spec.rb[1:3:1:3:1]                                     | passed  | 0.004 seconds   |
./spec/lib/spree/core/role_configuration_spec.rb[1:3:2:1]                                       | passed  | 0.0046 seconds  |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:1:1]                                  | passed  | 0.47426 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:2:1]                                  | failed  | 0.68843 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:2:2]                                  | failed  | 0.72115 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:2:3:1]                                | failed  | 0.96766 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:2:4]                                  | failed  | 0.73339 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:2:5]                                  | failed  | 0.68936 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:2:6]                                  | failed  | 0.83657 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:2:7]                                  | failed  | 0.68784 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:2:8:1]                                | failed  | 0.70084 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:3:1]                                  | failed  | 0.68586 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:3:2]                                  | failed  | 0.69358 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:3:3:1]                                | failed  | 1.02 seconds    |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:3:4]                                  | failed  | 0.65182 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:3:5]                                  | failed  | 0.65105 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:3:6]                                  | failed  | 0.60372 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:3:7]                                  | failed  | 0.59842 seconds |
./spec/lib/spree/core/unreturned_item_charger_spec.rb[1:1:3:8:1]                                | failed  | 0.60808 seconds |
./spec/lib/spree/core/validators/email_spec.rb[1:1]                                             | passed  | 0.00125 seconds |
./spec/lib/spree/core/validators/email_spec.rb[1:2]                                             | passed  | 0.00489 seconds |
./spec/lib/spree/localized_number_spec.rb[1:1:1:1]                                              | passed  | 0.00111 seconds |
./spec/lib/spree/localized_number_spec.rb[1:1:2:1]                                              | passed  | 0.00148 seconds |
./spec/lib/spree/localized_number_spec.rb[1:1:3:1]                                              | passed  | 0.00109 seconds |
./spec/lib/spree/migrations_spec.rb[1:1]                                                        | passed  | 0.00177 seconds |
./spec/lib/spree/migrations_spec.rb[1:2:1]                                                      | passed  | 0.00158 seconds |
./spec/lib/spree/money_spec.rb[1:1]                                                             | passed  | 0.00145 seconds |
./spec/lib/spree/money_spec.rb[1:2]                                                             | passed  | 0.00136 seconds |
./spec/lib/spree/money_spec.rb[1:3:1]                                                           | passed  | 0.00146 seconds |
./spec/lib/spree/money_spec.rb[1:4:1]                                                           | passed  | 0.00195 seconds |
./spec/lib/spree/money_spec.rb[1:4:2]                                                           | passed  | 0.00136 seconds |
./spec/lib/spree/money_spec.rb[1:5:1:1]                                                         | passed  | 0.00181 seconds |
./spec/lib/spree/money_spec.rb[1:5:2:1]                                                         | passed  | 0.00133 seconds |
./spec/lib/spree/money_spec.rb[1:6:1]                                                           | passed  | 0.00141 seconds |
./spec/lib/spree/money_spec.rb[1:6:2]                                                           | passed  | 0.00134 seconds |
./spec/lib/spree/money_spec.rb[1:7:1]                                                           | passed  | 0.00227 seconds |
./spec/lib/spree/money_spec.rb[1:7:2]                                                           | passed  | 0.00162 seconds |
./spec/lib/spree/money_spec.rb[1:8:1]                                                           | passed  | 0.00159 seconds |
./spec/lib/spree/money_spec.rb[1:9:1]                                                           | passed  | 0.00193 seconds |
./spec/lib/spree/money_spec.rb[1:9:2]                                                           | passed  | 0.00212 seconds |
./spec/lib/spree/money_spec.rb[1:9:3]                                                           | passed  | 0.00158 seconds |
./spec/lib/spree/money_spec.rb[1:10:1]                                                          | passed  | 0.0019 seconds  |
./spec/lib/tasks/exchanges_spec.rb[1:1:1]                                                       | passed  | 0.10827 seconds |
./spec/lib/tasks/exchanges_spec.rb[1:2:1]                                                       | passed  | 0.13343 seconds |
./spec/lib/tasks/exchanges_spec.rb[1:3:1]                                                       | passed  | 0.88443 seconds |
./spec/lib/tasks/exchanges_spec.rb[1:4:1:1]                                                     | passed  | 0.95985 seconds |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:1]                                                     | failed  | 1.24 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:2]                                                     | failed  | 1.45 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:3]                                                     | failed  | 1.72 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:4]                                                     | failed  | 1.23 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:5]                                                     | failed  | 1.3 seconds     |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:6]                                                     | failed  | 1.22 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:7:1]                                                   | failed  | 1.32 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:7:2:1]                                                 | failed  | 1.33 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:7:3:1]                                                 | failed  | 1.28 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:8]                                                     | failed  | 1.33 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:9]                                                     | failed  | 1.3 seconds     |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:10]                                                    | failed  | 1.29 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:11:1]                                                  | failed  | 1.49 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:12:1]                                                  | passed  | 1.3 seconds     |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:13:1]                                                  | passed  | 1.05 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:14:1]                                                  | passed  | 0.98018 seconds |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:15:1:1]                                                | failed  | 1.37 seconds    |
./spec/lib/tasks/exchanges_spec.rb[1:4:2:15:2:1]                                                | failed  | 1.28 seconds    |
./spec/lib/tasks/migrations/copy_shipped_shipments_to_cartons_spec.rb[1:1:1]                    | passed  | 1.14 seconds    |
./spec/lib/tasks/migrations/copy_shipped_shipments_to_cartons_spec.rb[1:1:2:1]                  | passed  | 1.7 seconds     |
./spec/lib/tasks/migrations/copy_shipped_shipments_to_cartons_spec.rb[1:2:1]                    | passed  | 0.51402 seconds |
./spec/lib/tasks/order_capturing_spec.rb[1:1:1]                                                 | passed  | 0.0203 seconds  |
./spec/lib/tasks/order_capturing_spec.rb[1:2:1]                                                 | passed  | 0.711 seconds   |
./spec/lib/tasks/order_capturing_spec.rb[1:2:2:1]                                               | passed  | 0.47756 seconds |
./spec/lib/tasks/order_capturing_spec.rb[1:3:1]                                                 | passed  | 0.43158 seconds |
./spec/mailers/carton_mailer_spec.rb[1:1]                                                       | passed  | 0.20036 seconds |
./spec/mailers/carton_mailer_spec.rb[1:2:1]                                                     | passed  | 0.22519 seconds |
./spec/mailers/carton_mailer_spec.rb[1:3:1]                                                     | passed  | 0.2094 seconds  |
./spec/mailers/carton_mailer_spec.rb[1:4:1:1:1]                                                 | passed  | 0.27663 seconds |
./spec/mailers/order_mailer_spec.rb[1:1]                                                        | failed  | 0.0584 seconds  |
./spec/mailers/order_mailer_spec.rb[1:2]                                                        | failed  | 0.0748 seconds  |
./spec/mailers/order_mailer_spec.rb[1:3]                                                        | failed  | 0.06467 seconds |
./spec/mailers/order_mailer_spec.rb[1:4]                                                        | failed  | 0.07582 seconds |
./spec/mailers/order_mailer_spec.rb[1:5:1]                                                      | failed  | 0.1127 seconds  |
./spec/mailers/order_mailer_spec.rb[1:5:2]                                                      | failed  | 0.15677 seconds |
./spec/mailers/order_mailer_spec.rb[1:6:1]                                                      | failed  | 0.04394 seconds |
./spec/mailers/order_mailer_spec.rb[1:6:2]                                                      | failed  | 0.04114 seconds |
./spec/mailers/order_mailer_spec.rb[1:7:1:1:1]                                                  | failed  | 0.10199 seconds |
./spec/mailers/order_mailer_spec.rb[1:7:1:2:1]                                                  | failed  | 0.06672 seconds |
./spec/mailers/order_mailer_spec.rb[1:8:1]                                                      | passed  | 0.04267 seconds |
./spec/mailers/reimbursement_mailer_spec.rb[1:1]                                                | passed  | 0.36585 seconds |
./spec/mailers/reimbursement_mailer_spec.rb[1:2:1:1:1]                                          | passed  | 0.39238 seconds |
./spec/mailers/test_mailer_spec.rb[1:1]                                                         | passed  | 0.00205 seconds |
./spec/models/spree/ability_spec.rb[1:1:1]                                                      | passed  | 0.01411 seconds |
./spec/models/spree/ability_spec.rb[1:2:1]                                                      | passed  | 0.06203 seconds |
./spec/models/spree/ability_spec.rb[1:2:2]                                                      | passed  | 0.0095 seconds  |
./spec/models/spree/ability_spec.rb[1:3:1:1:1]                                                  | passed  | 0.00756 seconds |
./spec/models/spree/ability_spec.rb[1:3:1:1:2]                                                  | passed  | 0.00824 seconds |
./spec/models/spree/ability_spec.rb[1:3:1:1:3]                                                  | passed  | 0.07265 seconds |
./spec/models/spree/ability_spec.rb[1:3:1:2:1]                                                  | passed  | 0.0101 seconds  |
./spec/models/spree/ability_spec.rb[1:3:2:1:1]                                                  | passed  | 0.00466 seconds |
./spec/models/spree/ability_spec.rb[1:3:2:1:2]                                                  | passed  | 0.00647 seconds |
./spec/models/spree/ability_spec.rb[1:3:2:1:3]                                                  | passed  | 0.00465 seconds |
./spec/models/spree/ability_spec.rb[1:3:2:2:1]                                                  | passed  | 0.00669 seconds |
./spec/models/spree/ability_spec.rb[1:4:1:1]                                                    | passed  | 0.02177 seconds |
./spec/models/spree/ability_spec.rb[1:4:2:1]                                                    | passed  | 0.03948 seconds |
./spec/models/spree/ability_spec.rb[1:4:3:1]                                                    | passed  | 0.01399 seconds |
./spec/models/spree/ability_spec.rb[1:5:1:1:1:1]                                                | passed  | 0.00607 seconds |
./spec/models/spree/ability_spec.rb[1:5:1:1:1:2]                                                | passed  | 0.01525 seconds |
./spec/models/spree/ability_spec.rb[1:5:1:1:1:3]                                                | passed  | 0.00635 seconds |
./spec/models/spree/ability_spec.rb[1:5:2:1:1:1]                                                | passed  | 0.01852 seconds |
./spec/models/spree/ability_spec.rb[1:5:2:1:1:2]                                                | passed  | 0.00616 seconds |
./spec/models/spree/ability_spec.rb[1:5:2:1:1:3]                                                | passed  | 0.00604 seconds |
./spec/models/spree/ability_spec.rb[1:5:3:1:1:1]                                                | passed  | 0.00535 seconds |
./spec/models/spree/ability_spec.rb[1:5:3:1:1:2]                                                | passed  | 0.00561 seconds |
./spec/models/spree/ability_spec.rb[1:5:3:1:1:3]                                                | passed  | 0.00496 seconds |
./spec/models/spree/ability_spec.rb[1:5:4:1:1:1]                                                | passed  | 0.00732 seconds |
./spec/models/spree/ability_spec.rb[1:5:4:1:1:2]                                                | passed  | 0.00517 seconds |
./spec/models/spree/ability_spec.rb[1:5:4:1:1:3]                                                | passed  | 0.00614 seconds |
./spec/models/spree/ability_spec.rb[1:5:4:1:2:1]                                                | passed  | 0.00384 seconds |
./spec/models/spree/ability_spec.rb[1:5:4:2:1:1]                                                | passed  | 0.00469 seconds |
./spec/models/spree/ability_spec.rb[1:5:4:2:1:2]                                                | passed  | 0.00492 seconds |
./spec/models/spree/ability_spec.rb[1:5:4:2:1:3]                                                | passed  | 0.00428 seconds |
./spec/models/spree/ability_spec.rb[1:5:4:2:1:4]                                                | passed  | 0.00499 seconds |
